dblp_key	custom_key	venue	year	author_label	base_key	original_bib_key
journals/combinatorica/BabaiGW99	COMB:BabGalWig99	combinatorica	1999	BabGalWig	COMB:BabGalWig99	DBLP:journals/combinatorica/BabaiGW99
journals/combinatorica/BabaiHK01	COMB:BabHayKim01	combinatorica	2001	BabHayKim	COMB:BabHayKim01	DBLP:journals/combinatorica/BabaiHK01
journals/combinatorica/Babai86	COMB:Babai86	combinatorica	1986	Babai	COMB:Babai86	DBLP:journals/combinatorica/Babai86
journals/combinatorica/Babai88	COMB:Babai88	combinatorica	1988	Babai	COMB:Babai88	DBLP:journals/combinatorica/Babai88
journals/combinatorica/BachemK86	COMB:BacKer86	combinatorica	1986	BacKer	COMB:BacKer86	DBLP:journals/combinatorica/BachemK86
journals/combinatorica/BachocPT13	COMB:BacPecThi13	combinatorica	2013	BacPecThi	COMB:BacPecThi13	DBLP:journals/combinatorica/BachocPT13
journals/combinatorica/BachocSZ18	COMB:BacSerZem18	combinatorica	2018	BacSerZem	COMB:BacSerZem18	DBLP:journals/combinatorica/BachocSZ18
journals/combinatorica/BahmanianN18	COMB:BahNew18	combinatorica	2018	BahNew	COMB:BahNew18	DBLP:journals/combinatorica/BahmanianN18
journals/combinatorica/Bahmanian14	COMB:Bahmanian14	combinatorica	2014	Bahmanian	COMB:Bahmanian14	DBLP:journals/combinatorica/Bahmanian14
journals/combinatorica/BaikPR19	COMB:BaiPetRai19	combinatorica	2019	BaiPetRai	COMB:BaiPetRai19	DBLP:journals/combinatorica/BaikPR19
journals/combinatorica/BajnokS00	COMB:BajSha00	combinatorica	2000	BajSha	COMB:BajSha00	DBLP:journals/combinatorica/BajnokS00
journals/combinatorica/Baker82	COMB:Baker82	combinatorica	1982	Baker	COMB:Baker82	DBLP:journals/combinatorica/Baker82
journals/combinatorica/BallBM97	COMB:BalBloMaz97	combinatorica	1997	BalBloMaz	COMB:BalBloMaz97	DBLP:journals/combinatorica/BallBM97
journals/combinatorica/BaloghB05	COMB:BalBol05	combinatorica	2005	BalBol	COMB:BalBol05	DBLP:journals/combinatorica/BaloghB05
journals/combinatorica/BalisterB12	COMB:BalBol12	combinatorica	2012	BalBol	COMB:BalBol12	DBLP:journals/combinatorica/BalisterB12
journals/combinatorica/BalandraudG14	COMB:BalGir14	combinatorica	2014	BalGir	COMB:BalGir14	DBLP:journals/combinatorica/BalandraudG14
journals/combinatorica/BaloghL24	COMB:BalLuo24	combinatorica	2024	BalLuo	COMB:BalLuo24	DBLP:journals/combinatorica/BaloghL24
journals/combinatorica/BaloghM12	COMB:BalMub12	combinatorica	2012	BalMub	COMB:BalMub12	DBLP:journals/combinatorica/BaloghM12
journals/combinatorica/BalasP89	COMB:BalPul89	combinatorica	1989	BalPul	COMB:BalPul89	DBLP:journals/combinatorica/BalasP89
journals/combinatorica/BallPV07	COMB:BalPulVoj07	combinatorica	2007	BalPulVoj	COMB:BalPulVoj07	DBLP:journals/combinatorica/BallPV07
journals/combinatorica/BaloghS11	COMB:BalSam11	combinatorica	2011	BalSam	COMB:BalSam11	DBLP:journals/combinatorica/BaloghS11
journals/combinatorica/BallS09	COMB:BalSer09	combinatorica	2009	BalSer	COMB:BalSer09	DBLP:journals/combinatorica/BallS09
journals/combinatorica/BallS11	COMB:BalSer11	combinatorica	2011	BalSer	COMB:BalSer11	DBLP:journals/combinatorica/BallS11
journals/combinatorica/BalogS94	COMB:BalSze94	combinatorica	1994	BalSze	COMB:BalSze94	DBLP:journals/combinatorica/BalogS94
journals/combinatorica/BalandraudTQ18	COMB:BalTarQue18	combinatorica	2018	BalTarQue	COMB:BalTarQue18	DBLP:journals/combinatorica/BalandraudTQ18
journals/combinatorica/BaloghW25	COMB:BalWig25	combinatorica	2025	BalWig	COMB:BalWig25	DBLP:journals/combinatorica/BaloghW25
journals/combinatorica/BambergLP09	COMB:BamLawPen09	combinatorica	2009	BamLawPen	COMB:BamLawPen09	DBLP:journals/combinatorica/BambergLP09
journals/combinatorica/BannaiB81	COMB:BanBan81	combinatorica	1981	BanBan	COMB:BanBan81	DBLP:journals/combinatorica/BannaiB81
journals/combinatorica/BannaiBS83	COMB:BanBanSta83	combinatorica	1983	BanBanSta	COMB:BanBanSta83	DBLP:journals/combinatorica/BannaiBS83
journals/combinatorica/Bang-JensenK11	COMB:BanKri11	combinatorica	2011	BanKri	COMB:BanKri11	DBLP:journals/combinatorica/Bang-JensenK11
journals/combinatorica/Bang-JensenM94	COMB:BanMan94	combinatorica	1994	BanMan	COMB:BanMan94	DBLP:journals/combinatorica/Bang-JensenM94
journals/combinatorica/BansalPP15	COMB:BanPenPol15	combinatorica	2015	BanPenPol	COMB:BanPenPol15	DBLP:journals/combinatorica/BansalPP15
journals/combinatorica/Bang-JensenY04	COMB:BanYeo04	combinatorica	2004	BanYeo	COMB:BanYeo04	DBLP:journals/combinatorica/Bang-JensenY04
journals/combinatorica/Bandelt88	COMB:Bandelt88	combinatorica	1988	Bandelt	COMB:Bandelt88	DBLP:journals/combinatorica/Bandelt88
journals/combinatorica/Banerjee24	COMB:Banerjee24	combinatorica	2024	Banerjee	COMB:Banerjee24	DBLP:journals/combinatorica/Banerjee24
journals/combinatorica/BarequetBR10	COMB:BarBarRot10	combinatorica	2010	BarBarRot	COMB:BarBarRot10	DBLP:journals/combinatorica/BarequetBR10
journals/combinatorica/BartoliD22	COMB:BarDur22	combinatorica	2022	BarDur	COMB:BarDur22	DBLP:journals/combinatorica/BartoliD22
journals/combinatorica/BaranyEW86	COMB:BarEdmWol86	combinatorica	1986	BarEdmWol	COMB:BarEdmWol86	DBLP:journals/combinatorica/BaranyEW86
journals/combinatorica/BaranyFL90	COMB:BarFurLov90	combinatorica	1990	BarFurLov	COMB:BarFurLov90	DBLP:journals/combinatorica/BaranyFL90
journals/combinatorica/BaranyHL92	COMB:BarHowLov92	combinatorica	1992	BarHowLov	COMB:BarHowLov92	DBLP:journals/combinatorica/BaranyHL92
journals/combinatorica/BartoliM22	COMB:BarMic22	combinatorica	2022	BarMic	COMB:BarMic22	DBLP:journals/combinatorica/BartoliM22
journals/combinatorica/Bar-Natan97	COMB:BarNatan97	combinatorica	1997	BarNatan	COMB:BarNatan97	DBLP:journals/combinatorica/Bar-Natan97
journals/combinatorica/BargSY24	COMB:BarSchYoh24	combinatorica	2024	BarSchYoh	COMB:BarSchYoh24	DBLP:journals/combinatorica/BargSY24
journals/combinatorica/BaranyS90	COMB:BarSha90	combinatorica	1990	BarSha	COMB:BarSha90	DBLP:journals/combinatorica/BaranyS90
journals/combinatorica/BarvinokS17	COMB:BarSob17	combinatorica	2017	BarSob	COMB:BarSob17	DBLP:journals/combinatorica/BarvinokS17
journals/combinatorica/BaranyT04	COMB:BarTok04	combinatorica	2004	BarTok	COMB:BarTok04	DBLP:journals/combinatorica/BaranyT04
journals/combinatorica/Barany87	COMB:Barany87	combinatorica	1987	Barany	COMB:Barany87	DBLP:journals/combinatorica/Barany87
journals/combinatorica/Barvinok13	COMB:Barvinok13	combinatorica	2013	Barvinok	COMB:Barvinok13	DBLP:journals/combinatorica/Barvinok13
journals/combinatorica/BasuPR09	COMB:BasPolRoy09	combinatorica	2009	BasPolRoy	COMB:BasPolRoy09	DBLP:journals/combinatorica/BasuPR09
journals/combinatorica/BauerGH83	COMB:BauGanHer83	combinatorica	1983	BauGanHer	COMB:BauGanHer83	DBLP:journals/combinatorica/BauerGH83
journals/combinatorica/BeckS83	COMB:BecSpe83	combinatorica	1983	BecSpe	COMB:BecSpe83	DBLP:journals/combinatorica/BeckS83
journals/combinatorica/Beck02	COMB:Beck02	combinatorica	2002	Beck	COMB:Beck02	DBLP:journals/combinatorica/Beck02
journals/combinatorica/Beck81	COMB:Beck81a	combinatorica	1981	Beck	COMB:Beck81	DBLP:journals/combinatorica/Beck81
journals/combinatorica/Beck81a	COMB:Beck81b	combinatorica	1981	Beck	COMB:Beck81	DBLP:journals/combinatorica/Beck81a
journals/combinatorica/Beck81b	COMB:Beck81c	combinatorica	1981	Beck	COMB:Beck81	DBLP:journals/combinatorica/Beck81b
journals/combinatorica/Beck81c	COMB:Beck81d	combinatorica	1981	Beck	COMB:Beck81	DBLP:journals/combinatorica/Beck81c
journals/combinatorica/Beck82	COMB:Beck82	combinatorica	1982	Beck	COMB:Beck82	DBLP:journals/combinatorica/Beck82
journals/combinatorica/Beck83	COMB:Beck83	combinatorica	1983	Beck	COMB:Beck83	DBLP:journals/combinatorica/Beck83
journals/combinatorica/Beck88	COMB:Beck88a	combinatorica	1988	Beck	COMB:Beck88	DBLP:journals/combinatorica/Beck88
journals/combinatorica/Beck88a	COMB:Beck88b	combinatorica	1988	Beck	COMB:Beck88	DBLP:journals/combinatorica/Beck88a
journals/combinatorica/BednarchakH97	COMB:BedHel97	combinatorica	1997	BedHel	COMB:BedHel97	DBLP:journals/combinatorica/BednarchakH97
journals/combinatorica/BednarskaL00	COMB:BedLuc00	combinatorica	2000	BedLuc	COMB:BedLuc00	DBLP:journals/combinatorica/BednarskaL00
journals/combinatorica/Bedert24	COMB:Bedert24	combinatorica	2024	Bedert	COMB:Bedert24	DBLP:journals/combinatorica/Bedert24
journals/combinatorica/BellmannR19	COMB:BelRei19	combinatorica	2019	BelRei	COMB:BelRei19	DBLP:journals/combinatorica/BellmannR19
journals/combinatorica/BenjaminiFT17	COMB:BenFinTes17	combinatorica	2017	BenFinTes	COMB:BenFinTes17	DBLP:journals/combinatorica/BenjaminiFT17
journals/combinatorica/Ben-SassonIW04	COMB:BenImpWig04	combinatorica	2004	BenImpWig	COMB:BenImpWig04	DBLP:journals/combinatorica/Ben-SassonIW04
journals/combinatorica/BennettIP14	COMB:BenIosPak14	combinatorica	2014	BenIosPak	COMB:BenIosPak14	DBLP:journals/combinatorica/BennettIP14
journals/combinatorica/BenedettiVelasquezK24	COMB:BenKna24	combinatorica	2024	BenKna	COMB:BenKna24	DBLP:journals/combinatorica/BenedettiVelasquezK24
journals/combinatorica/BenjaminiK05	COMB:BenKoz05	combinatorica	2005	BenKoz	COMB:BenKoz05	DBLP:journals/combinatorica/BenjaminiK05
journals/combinatorica/BeniaminiLL25	COMB:BenLavLin25	combinatorica	2025	BenLavLin	COMB:BenLavLin25	DBLP:journals/combinatorica/BeniaminiLL25
journals/combinatorica/BenedettoSW21	COMB:BenSolWhi21	combinatorica	2021	BenSolWhi	COMB:BenSolWhi21	DBLP:journals/combinatorica/BenedettoSW21
journals/combinatorica/BergerB11	COMB:BerBru11	combinatorica	2011	BerBru	COMB:BerBru11	DBLP:journals/combinatorica/BergerB11
journals/combinatorica/BergerDN18	COMB:BerDvoNor18	combinatorica	2018	BerDvoNor	COMB:BerDvoNor18	DBLP:journals/combinatorica/BergerDN18
journals/combinatorica/BergerFF86	COMB:BerFelFra86	combinatorica	1986	BerFelFra	COMB:BerFelFra86	DBLP:journals/combinatorica/BergerFF86
journals/combinatorica/BergelsonH89	COMB:BerHin89	combinatorica	1989	BerHin	COMB:BerHin89	DBLP:journals/combinatorica/BergelsonH89
journals/combinatorica/BergelsonH94	COMB:BerHin94	combinatorica	1994	BerHin	COMB:BerHin94	DBLP:journals/combinatorica/BergelsonH94
journals/combinatorica/BernathK12	COMB:BerKir12	combinatorica	2012	BerKir	COMB:BerKir12	DBLP:journals/combinatorica/BernathK12
journals/combinatorica/BernKW87	COMB:BerKlaWon87	combinatorica	1987	BerKlaWon	COMB:BerKlaWon87	DBLP:journals/combinatorica/BernKW87
journals/combinatorica/BernasconiPS10	COMB:BerPanSte10	combinatorica	2010	BerPanSte	COMB:BerPanSte10	DBLP:journals/combinatorica/BernasconiPS10
journals/combinatorica/BergerS24	COMB:BerSey24	combinatorica	2024	BerSey	COMB:BerSey24	DBLP:journals/combinatorica/BergerS24
journals/combinatorica/Berge82	COMB:Berge82	combinatorica	1982	Berge	COMB:Berge82	DBLP:journals/combinatorica/Berge82
journals/combinatorica/Berger04	COMB:Berger04	combinatorica	2004	Berger	COMB:Berger04	DBLP:journals/combinatorica/Berger04
journals/combinatorica/Berger17	COMB:Berger17	combinatorica	2017	Berger	COMB:Berger17	DBLP:journals/combinatorica/Berger17
journals/combinatorica/BessyT07	COMB:BesTho07	combinatorica	2007	BesTho	COMB:BesTho07	DBLP:journals/combinatorica/BessyT07
journals/combinatorica/BeveridgeFM98	COMB:BevFriMcd98	combinatorica	1998	BevFriMcd	COMB:BevFriMcd98	DBLP:journals/combinatorica/BeveridgeFM98
journals/combinatorica/Bevan18	COMB:Bevan18	combinatorica	2018	Bevan	COMB:Bevan18	DBLP:journals/combinatorica/Bevan18
journals/combinatorica/Bey04	COMB:Bey04	combinatorica	2004	Bey	COMB:Bey04	DBLP:journals/combinatorica/Bey04
journals/combinatorica/BhandariK25	COMB:BhaKhe25	combinatorica	2025	BhaKhe	COMB:BhaKhe25	DBLP:journals/combinatorica/BhandariK25
journals/combinatorica/BickerV83	COMB:BicVoi83	combinatorica	1983	BicVoi	COMB:BicVoi83	DBLP:journals/combinatorica/BickerV83
journals/combinatorica/BierbrauerB85	COMB:BieBra85	combinatorica	1985	BieBra	COMB:BieBra85	DBLP:journals/combinatorica/BierbrauerB85
journals/combinatorica/BiggsH83	COMB:BigHoa83	combinatorica	1983	BigHoa	COMB:BigHoa83	DBLP:journals/combinatorica/BiggsH83
journals/combinatorica/Biggs88	COMB:Biggs88	combinatorica	1988	Biggs	COMB:Biggs88	DBLP:journals/combinatorica/Biggs88
journals/combinatorica/BiluL06	COMB:BilLin06	combinatorica	2006	BilLin	COMB:BilLin06	DBLP:journals/combinatorica/BiluL06
journals/combinatorica/BiliottiM17	COMB:BilMon17	combinatorica	2017	BilMon	COMB:BilMon17	DBLP:journals/combinatorica/BiliottiM17
journals/combinatorica/BilleraS96	COMB:BilSar96	combinatorica	1996	BilSar	COMB:BilSar96	DBLP:journals/combinatorica/BilleraS96
journals/combinatorica/Bilu98	COMB:Bilu98	combinatorica	1998	Bilu	COMB:Bilu98	DBLP:journals/combinatorica/Bilu98
journals/combinatorica/BirmeleBR07	COMB:BirBonRee07	combinatorica	2007	BirBonRee	COMB:BirBonRee07	DBLP:journals/combinatorica/BirmeleBR07
journals/combinatorica/BishnoiIP20	COMB:BisIhrPep20	combinatorica	2020	BisIhrPep	COMB:BisIhrPep20	DBLP:journals/combinatorica/BishnoiIP20
journals/combinatorica/BishnoiT26	COMB:BisTom26	combinatorica	2026	BisTom	COMB:BisTom26	DBLP:journals/combinatorica/BishnoiT26
journals/combinatorica/BisztriczkyT90	COMB:BisTot90	combinatorica	1990	BisTot	COMB:BisTot90	DBLP:journals/combinatorica/BisztriczkyT90
journals/combinatorica/BixbyC87	COMB:BixCou87	combinatorica	1987	BixCou	COMB:BixCou87	DBLP:journals/combinatorica/BixbyC87
journals/combinatorica/BiyikogluC18	COMB:BiyCiv18	combinatorica	2018	BiyCiv	COMB:BiyCiv18	DBLP:journals/combinatorica/BiyikogluC18
journals/combinatorica/BjornerFS87	COMB:BjoFraSta87	combinatorica	1987	BjoFraSta	COMB:BjoFraSta87	DBLP:journals/combinatorica/BjornerFS87
journals/combinatorica/BjornerL03	COMB:BjoLon03	combinatorica	2003	BjoLon	COMB:BjoLon03	DBLP:journals/combinatorica/BjornerL03
journals/combinatorica/BjornerV97	COMB:BjoVre97	combinatorica	1997	BjoVre	COMB:BjoVre97	DBLP:journals/combinatorica/BjornerV97
journals/combinatorica/Bjorner11	COMB:Bjorner11	combinatorica	2011	Bjorner	COMB:Bjorner11	DBLP:journals/combinatorica/Bjorner11
journals/combinatorica/BlagojevicHZ19	COMB:BlaHaaZie19	combinatorica	2019	BlaHaaZie	COMB:BlaHaaZie19	DBLP:journals/combinatorica/BlagojevicHZ19
journals/combinatorica/BlackburnM14	COMB:BlaMcc14	combinatorica	2014	BlaMcc	COMB:BlaMcc14	DBLP:journals/combinatorica/BlackburnM14
journals/combinatorica/Blasiak08	COMB:Blasiak08	combinatorica	2008	Blasiak	COMB:Blasiak08	DBLP:journals/combinatorica/Blasiak08
journals/combinatorica/BlidiaDM93	COMB:BliDucMaf93	combinatorica	1993	BliDucMaf	COMB:BliDucMaf93	DBLP:journals/combinatorica/BlidiaDM93
journals/combinatorica/Blidia86	COMB:Blidia86	combinatorica	1986	Blidia	COMB:Blidia86	DBLP:journals/combinatorica/Blidia86
journals/combinatorica/BlokhuisB17	COMB:BloBro17	combinatorica	2017	BloBro	COMB:BloBro17	DBLP:journals/combinatorica/BlokhuisB17
journals/combinatorica/BlokhuisBG14	COMB:BloBroGuv14	combinatorica	2014	BloBroGuv	COMB:BloBroGuv14	DBLP:journals/combinatorica/BlokhuisBG14
journals/combinatorica/BlokhuisC18	COMB:BloChe18	combinatorica	2018	BloChe	COMB:BloChe18	DBLP:journals/combinatorica/BlokhuisC18
journals/combinatorica/BloomFR26	COMB:BloFuhRoc26	combinatorica	2026	BloFuhRoc	COMB:BloFuhRoc26	DBLP:journals/combinatorica/BloomFR26
journals/combinatorica/BlokhuisSW92	COMB:BloSerWil92	combinatorica	1992	BloSerWil	COMB:BloSerWil92	DBLP:journals/combinatorica/BlokhuisSW92
journals/combinatorica/Blokhuis90	COMB:Blokhuis90	combinatorica	1990	Blokhuis	COMB:Blokhuis90	DBLP:journals/combinatorica/Blokhuis90
journals/combinatorica/Blokhuis94	COMB:Blokhuis94	combinatorica	1994	Blokhuis	COMB:Blokhuis94	DBLP:journals/combinatorica/Blokhuis94
journals/combinatorica/Blum86	COMB:Blum86	combinatorica	1986	Blum	COMB:Blum86	DBLP:journals/combinatorica/Blum86
journals/combinatorica/BobkovHT00	COMB:BobHouTet00	combinatorica	2000	BobHouTet	COMB:BobHouTet00	DBLP:journals/combinatorica/BobkovHT00
journals/combinatorica/BodirskyS22	COMB:BodSta22	combinatorica	2022	BodSta	COMB:BodSta22	DBLP:journals/combinatorica/BodirskyS22
journals/combinatorica/BodendiekW86	COMB:BodWag86	combinatorica	1986	BodWag	COMB:BodWag86	DBLP:journals/combinatorica/BodendiekW86
journals/combinatorica/BoeckV19	COMB:BoeVoo19	combinatorica	2019	BoeVoo	COMB:BoeVoo19	DBLP:journals/combinatorica/BoeckV19
journals/combinatorica/BogartK18	COMB:BogKim18	combinatorica	2018	BogKim	COMB:BogKim18	DBLP:journals/combinatorica/BogartK18
journals/combinatorica/BohmanH04	COMB:BohHol04	combinatorica	2004	BohHol	COMB:BohHol04	DBLP:journals/combinatorica/BohmanH04
journals/combinatorica/BollobasB93	COMB:BolBri93	combinatorica	1993	BolBri	COMB:BolBri93	DBLP:journals/combinatorica/BollobasB93
journals/combinatorica/BollobasFF87	COMB:BolFenFri87	combinatorica	1987	BolFenFri	COMB:BolFenFri87	DBLP:journals/combinatorica/BollobasFF87
journals/combinatorica/BollobasK84	COMB:BolKle84	combinatorica	1984	BolKle	COMB:BolKle84	DBLP:journals/combinatorica/BollobasK84
journals/combinatorica/BollobasK94	COMB:BolKoh94	combinatorica	1994	BolKoh	COMB:BolKoh94	DBLP:journals/combinatorica/BollobasK94
journals/combinatorica/BollobasL03	COMB:BolLea03	combinatorica	2003	BolLea	COMB:BolLea03	DBLP:journals/combinatorica/BollobasL03
journals/combinatorica/BollobaL91	COMB:BolLea91	combinatorica	1991	BolLea	COMB:BolLea91	DBLP:journals/combinatorica/BollobaL91
journals/combinatorica/BollobasP09	COMB:BolPit09	combinatorica	2009	BolPit	COMB:BolPit09	DBLP:journals/combinatorica/BollobasP09
journals/combinatorica/BollobasR04	COMB:BolRio04	combinatorica	2004	BolRio	COMB:BolRio04	DBLP:journals/combinatorica/BollobasR04
journals/combinatorica/BollobasS99	COMB:BolSco99	combinatorica	1999	BolSco	COMB:BolSco99	DBLP:journals/combinatorica/BollobasS99
journals/combinatorica/BoltyanskiS92	COMB:BolSol92	combinatorica	1992	BolSol	COMB:BolSol92	DBLP:journals/combinatorica/BoltyanskiS92
journals/combinatorica/BollobasT00	COMB:BolTho00	combinatorica	2000	BolTho	COMB:BolTho00	DBLP:journals/combinatorica/BollobasT00
journals/combinatorica/BollobasT87	COMB:BolTho87	combinatorica	1987	BolTho	COMB:BolTho87	DBLP:journals/combinatorica/BollobasT87
journals/combinatorica/BollobasT96	COMB:BolTho96	combinatorica	1996	BolTho	COMB:BolTho96	DBLP:journals/combinatorica/BollobasT96
journals/combinatorica/BollobasV82	COMB:BolVeg82	combinatorica	1982	BolVeg	COMB:BolVeg82	DBLP:journals/combinatorica/BollobasV82
journals/combinatorica/Bollobas82	COMB:Bollobas82	combinatorica	1982	Bollobas	COMB:Bollobas82	DBLP:journals/combinatorica/Bollobas82
journals/combinatorica/Bollobas88	COMB:Bollobas88	combinatorica	1988	Bollobas	COMB:Bollobas88	DBLP:journals/combinatorica/Bollobas88
journals/combinatorica/BonatoD04	COMB:BonDel04	combinatorica	2004	BonDel	COMB:BonDel04	DBLP:journals/combinatorica/BonatoD04
journals/combinatorica/BondyF91	COMB:BonFan91	combinatorica	1991	BonFan	COMB:BonFan91	DBLP:journals/combinatorica/BondyF91
journals/combinatorica/BondyL81	COMB:BonLov81	combinatorica	1981	BonLov	COMB:BonLov81	DBLP:journals/combinatorica/BondyL81
journals/combinatorica/Bonneau90	COMB:Bonneau90	combinatorica	1990	Bonneau	COMB:Bonneau90	DBLP:journals/combinatorica/Bonneau90
journals/combinatorica/BorosJV91	COMB:BorJunVan91	combinatorica	1991	BorJunVan	COMB:BorJunVan91	DBLP:journals/combinatorica/BorosJV91
journals/combinatorica/BorosS86	COMB:BorSzo86	combinatorica	1986	BorSzo	COMB:BorSzo86	DBLP:journals/combinatorica/BorosS86
journals/combinatorica/Borodin93	COMB:Borodin93	combinatorica	1993	Borodin	COMB:Borodin93	DBLP:journals/combinatorica/Borodin93
journals/combinatorica/BosekK15	COMB:BosKra15	combinatorica	2015	BosKra	COMB:BosKra15	DBLP:journals/combinatorica/BosekK15
journals/combinatorica/BouchetCG98	COMB:BouCunGee98	combinatorica	1998	BouCunGee	COMB:BouCunGee98	DBLP:journals/combinatorica/BouchetCG98
journals/combinatorica/Bourque-FortinP22	COMB:BouPet22	combinatorica	2022	BouPet	COMB:BouPet22	DBLP:journals/combinatorica/Bourque-FortinP22
journals/combinatorica/Bouchet87	COMB:Bouchet87	combinatorica	1987	Bouchet	COMB:Bouchet87	DBLP:journals/combinatorica/Bouchet87
journals/combinatorica/Bouchet91	COMB:Bouchet91	combinatorica	1991	Bouchet	COMB:Bouchet91	DBLP:journals/combinatorica/Bouchet91
journals/combinatorica/BowlerC15	COMB:BowCar15	combinatorica	2015	BowCar	COMB:BowCar15	DBLP:journals/combinatorica/BowlerC15
journals/combinatorica/BowlerCC18	COMB:BowCarChr18	combinatorica	2018	BowCarChr	COMB:BowCarChr18	DBLP:journals/combinatorica/BowlerCC18
journals/combinatorica/BradacDS24	COMB:BraDraSud24	combinatorica	2024	BraDraSud	COMB:BraDraSud24	DBLP:journals/combinatorica/BradacDS24
journals/combinatorica/BrandtMR14	COMB:BraMutRau14	combinatorica	2014	BraMutRau	COMB:BraMutRau14	DBLP:journals/combinatorica/BrandtMR14
journals/combinatorica/Bradshaw23	COMB:Bradshaw23	combinatorica	2023	Bradshaw	COMB:Bradshaw23	DBLP:journals/combinatorica/Bradshaw23
journals/combinatorica/Brandt03	COMB:Brandt03	combinatorica	2003	Brandt	COMB:Brandt03	DBLP:journals/combinatorica/Brandt03
journals/combinatorica/BrianskiDW24	COMB:BriDavWal24	combinatorica	2024	BriDavWal	COMB:BriDavWal24	DBLP:journals/combinatorica/BrianskiDW24
journals/combinatorica/BrightwellHS06	COMB:BriHeuSto06	combinatorica	2006	BriHeuSto	COMB:BriHeuSto06	DBLP:journals/combinatorica/BrightwellHS06
journals/combinatorica/BrignallHV08	COMB:BriHucVat08	combinatorica	2008	BriHucVat	COMB:BriHucVat08	DBLP:journals/combinatorica/BrignallHV08
journals/combinatorica/Brink11	COMB:Brink11	combinatorica	2011	Brink	COMB:Brink11	DBLP:journals/combinatorica/Brink11
journals/combinatorica/BrouwerIK23	COMB:BroIhrKan23	combinatorica	2023	BroIhrKan	COMB:BroIhrKan23	DBLP:journals/combinatorica/BrouwerIK23
journals/combinatorica/BrouwerIK89	COMB:BroIvaKli89	combinatorica	1989	BroIvaKli	COMB:BroIvaKli89	DBLP:journals/combinatorica/BrouwerIK89
journals/combinatorica/BrouwerN88	COMB:BroNeu88	combinatorica	1988	BroNeu	COMB:BroNeu88	DBLP:journals/combinatorica/BrouwerN88
journals/combinatorica/BrowderN11	COMB:BroNov11	combinatorica	2011	BroNov	COMB:BroNov11	DBLP:journals/combinatorica/BrowderN11
journals/combinatorica/BrowningSW13	COMB:BroStoWan13	combinatorica	2013	BroStoWan	COMB:BroStoWan13	DBLP:journals/combinatorica/BrowningSW13
journals/combinatorica/Brouwer82	COMB:Brouwer82	combinatorica	1982	Brouwer	COMB:Brouwer82	DBLP:journals/combinatorica/Brouwer82
